transaction_id,timestamp,customer_hash,amount_usd,cross_border,new_beneficiary,cash_equivalent,country_risk,velocity_24h,night_transaction,investigation_label,data_status
txn-00820,2025-04-14 12:00:00+00:00,customer-128,7092.78,0,0,1,0,2,0,0,fictional
txn-00821,2025-04-14 15:00:00+00:00,customer-129,1084.71,0,0,0,1,1,0,0,fictional
txn-00822,2025-04-14 18:00:00+00:00,customer-130,4315.69,1,0,0,2,2,0,0,fictional
txn-00823,2025-04-14 21:00:00+00:00,customer-131,4925.71,0,0,0,0,0,0,0,fictional
txn-00824,2025-04-15 00:00:00+00:00,customer-132,845.78,1,0,0,1,1,1,0,fictional
txn-00825,2025-04-15 03:00:00+00:00,customer-133,1101.29,0,0,0,1,3,1,0,fictional
txn-00826,2025-04-15 06:00:00+00:00,customer-134,1875.77,0,0,0,0,4,0,0,fictional
txn-00827,2025-04-15 09:00:00+00:00,customer-135,2478.52,0,0,0,0,1,0,0,fictional
txn-00828,2025-04-15 12:00:00+00:00,customer-136,2500.55,0,0,0,0,3,0,0,fictional
txn-00829,2025-04-15 15:00:00+00:00,customer-137,1026.95,0,0,0,0,1,0,0,fictional
txn-00830,2025-04-15 18:00:00+00:00,customer-138,232.02,0,0,0,1,1,0,0,fictional
txn-00831,2025-04-15 21:00:00+00:00,customer-139,22023.51,0,0,0,1,1,0,0,fictional
txn-00832,2025-04-16 00:00:00+00:00,customer-140,16887.96,0,0,0,2,8,1,1,fictional
txn-00833,2025-04-16 03:00:00+00:00,customer-141,1617.56,1,0,0,0,2,1,0,fictional
txn-00834,2025-04-16 06:00:00+00:00,customer-142,1215.51,1,0,0,1,3,0,0,fictional
txn-00835,2025-04-16 09:00:00+00:00,customer-143,11869.46,0,0,0,2,2,0,0,fictional
txn-00836,2025-04-16 12:00:00+00:00,customer-144,33884.18,0,0,0,1,3,0,0,fictional
txn-00837,2025-04-16 15:00:00+00:00,customer-145,168.25,0,0,0,1,7,0,0,fictional
txn-00838,2025-04-16 18:00:00+00:00,customer-146,832.89,0,0,0,0,5,0,0,fictional
txn-00839,2025-04-16 21:00:00+00:00,customer-147,2309.21,0,0,0,2,3,0,0,fictional
txn-00840,2025-04-17 00:00:00+00:00,customer-148,764.3,0,1,0,0,3,1,0,fictional
txn-00841,2025-04-17 03:00:00+00:00,customer-149,1079.17,0,0,0,0,1,1,0,fictional
txn-00842,2025-04-17 06:00:00+00:00,customer-150,1118.63,0,0,0,0,0,0,0,fictional
txn-00843,2025-04-17 09:00:00+00:00,customer-151,3412.19,0,0,0,0,1,0,0,fictional
txn-00844,2025-04-17 12:00:00+00:00,customer-152,1517.49,0,0,0,0,2,0,0,fictional
txn-00845,2025-04-17 15:00:00+00:00,customer-153,1408.1,1,0,0,1,5,0,0,fictional
txn-00846,2025-04-17 18:00:00+00:00,customer-154,3079.85,1,0,0,2,3,0,0,fictional
txn-00847,2025-04-17 21:00:00+00:00,customer-155,5621.05,1,0,0,2,4,0,0,fictional
txn-00848,2025-04-18 00:00:00+00:00,customer-156,1388.12,0,1,1,0,2,1,0,fictional
txn-00849,2025-04-18 03:00:00+00:00,customer-157,1748.3,0,0,0,0,3,1,0,fictional
txn-00850,2025-04-18 06:00:00+00:00,customer-158,771.51,0,0,0,0,5,0,0,fictional
txn-00851,2025-04-18 09:00:00+00:00,customer-159,5992.9,0,0,0,1,2,0,0,fictional
txn-00852,2025-04-18 12:00:00+00:00,customer-160,2702.31,0,0,0,1,0,0,0,fictional
txn-00853,2025-04-18 15:00:00+00:00,customer-161,4084.3,0,1,0,2,7,0,1,fictional
txn-00854,2025-04-18 18:00:00+00:00,customer-162,237.33,1,0,0,0,3,0,0,fictional
txn-00855,2025-04-18 21:00:00+00:00,customer-163,1497.44,0,0,0,0,3,0,0,fictional
txn-00856,2025-04-19 00:00:00+00:00,customer-164,8572.29,1,0,0,1,1,1,0,fictional
txn-00857,2025-04-19 03:00:00+00:00,customer-165,1291.09,0,0,0,1,2,1,0,fictional
txn-00858,2025-04-19 06:00:00+00:00,customer-166,1472.27,0,1,0,2,6,0,0,fictional
txn-00859,2025-04-19 09:00:00+00:00,customer-167,28635.1,1,0,0,2,2,0,0,fictional
txn-00860,2025-04-19 12:00:00+00:00,customer-168,292.01,0,0,0,0,3,0,0,fictional
txn-00861,2025-04-19 15:00:00+00:00,customer-169,1138.37,0,1,0,1,3,0,0,fictional
txn-00862,2025-04-19 18:00:00+00:00,customer-170,8072.21,0,0,0,2,3,0,0,fictional
txn-00863,2025-04-19 21:00:00+00:00,customer-171,4577.7,0,0,0,0,3,0,0,fictional
txn-00864,2025-04-20 00:00:00+00:00,customer-172,31103.57,0,1,0,1,2,1,0,fictional
txn-00865,2025-04-20 03:00:00+00:00,customer-000,6729.68,0,0,0,0,1,1,0,fictional
txn-00866,2025-04-20 06:00:00+00:00,customer-001,208.94,0,0,0,3,1,0,0,fictional
txn-00867,2025-04-20 09:00:00+00:00,customer-002,13360.31,0,0,0,1,3,0,0,fictional
txn-00868,2025-04-20 12:00:00+00:00,customer-003,877.8,0,0,0,0,1,0,0,fictional
txn-00869,2025-04-20 15:00:00+00:00,customer-004,423.05,0,0,0,0,2,0,0,fictional
txn-00870,2025-04-20 18:00:00+00:00,customer-005,12165.96,0,0,0,0,2,0,0,fictional
txn-00871,2025-04-20 21:00:00+00:00,customer-006,236.06,0,0,0,2,2,0,0,fictional
txn-00872,2025-04-21 00:00:00+00:00,customer-007,276.33,0,0,0,0,3,1,0,fictional
txn-00873,2025-04-21 03:00:00+00:00,customer-008,6550.56,1,0,0,1,3,1,0,fictional
txn-00874,2025-04-21 06:00:00+00:00,customer-009,11773.71,0,0,0,0,3,0,0,fictional
txn-00875,2025-04-21 09:00:00+00:00,customer-010,1351.32,0,0,0,0,1,0,0,fictional
txn-00876,2025-04-21 12:00:00+00:00,customer-011,789.88,0,0,0,1,0,0,0,fictional
txn-00877,2025-04-21 15:00:00+00:00,customer-012,4059.03,0,0,0,0,1,0,0,fictional
txn-00878,2025-04-21 18:00:00+00:00,customer-013,657.34,0,0,0,1,4,0,0,fictional
txn-00879,2025-04-21 21:00:00+00:00,customer-014,1343.04,0,0,0,0,0,0,0,fictional
txn-00880,2025-04-22 00:00:00+00:00,customer-015,1417.8,0,1,0,3,5,1,1,fictional
txn-00881,2025-04-22 03:00:00+00:00,customer-016,3612.27,0,0,0,2,3,1,0,fictional
txn-00882,2025-04-22 06:00:00+00:00,customer-017,6304.27,0,0,0,0,2,0,0,fictional
txn-00883,2025-04-22 09:00:00+00:00,customer-018,3463.07,1,0,0,0,4,0,0,fictional
txn-00884,2025-04-22 12:00:00+00:00,customer-019,62362.72,0,0,0,2,2,0,0,fictional
txn-00885,2025-04-22 15:00:00+00:00,customer-020,5583.53,0,1,0,0,1,0,0,fictional
txn-00886,2025-04-22 18:00:00+00:00,customer-021,795.76,0,0,1,0,1,0,0,fictional
txn-00887,2025-04-22 21:00:00+00:00,customer-022,1658.65,1,0,0,0,4,0,0,fictional
txn-00888,2025-04-23 00:00:00+00:00,customer-023,4085.06,0,0,0,0,2,1,0,fictional
txn-00889,2025-04-23 03:00:00+00:00,customer-024,1462.62,0,0,0,0,3,1,0,fictional
txn-00890,2025-04-23 06:00:00+00:00,customer-025,384.86,0,1,0,0,6,0,0,fictional
txn-00891,2025-04-23 09:00:00+00:00,customer-026,30186.71,0,0,0,1,1,0,0,fictional
txn-00892,2025-04-23 12:00:00+00:00,customer-027,13618.26,0,0,0,0,0,0,0,fictional
txn-00893,2025-04-23 15:00:00+00:00,customer-028,14557.87,0,0,1,0,3,0,0,fictional
txn-00894,2025-04-23 18:00:00+00:00,customer-029,17684.79,0,0,0,3,1,0,0,fictional
txn-00895,2025-04-23 21:00:00+00:00,customer-030,1276.68,0,0,0,1,3,0,0,fictional
txn-00896,2025-04-24 00:00:00+00:00,customer-031,6690.15,0,0,0,1,3,1,0,fictional
txn-00897,2025-04-24 03:00:00+00:00,customer-032,5065.34,0,0,0,0,3,1,0,fictional
txn-00898,2025-04-24 06:00:00+00:00,customer-033,3790.16,0,0,0,0,1,0,0,fictional
txn-00899,2025-04-24 09:00:00+00:00,customer-034,5084.06,0,0,0,2,2,0,0,fictional
txn-00900,2025-04-24 12:00:00+00:00,customer-035,821.95,0,0,0,2,0,0,0,fictional
txn-00901,2025-04-24 15:00:00+00:00,customer-036,1475.01,0,0,0,0,0,0,0,fictional
txn-00902,2025-04-24 18:00:00+00:00,customer-037,6395.16,0,0,0,2,5,0,0,fictional
txn-00903,2025-04-24 21:00:00+00:00,customer-038,11179.14,0,0,0,0,1,0,0,fictional
txn-00904,2025-04-25 00:00:00+00:00,customer-039,2607.15,0,0,0,1,3,1,0,fictional
txn-00905,2025-04-25 03:00:00+00:00,customer-040,39420.99,0,0,0,0,3,1,1,fictional
txn-00906,2025-04-25 06:00:00+00:00,customer-041,5126.97,0,0,0,0,6,0,0,fictional
txn-00907,2025-04-25 09:00:00+00:00,customer-042,12320.8,0,0,0,2,4,0,0,fictional
txn-00908,2025-04-25 12:00:00+00:00,customer-043,483.53,0,0,0,1,1,0,0,fictional
txn-00909,2025-04-25 15:00:00+00:00,customer-044,4585.46,0,0,0,0,1,0,0,fictional
txn-00910,2025-04-25 18:00:00+00:00,customer-045,1670.91,0,1,0,0,3,0,0,fictional
txn-00911,2025-04-25 21:00:00+00:00,customer-046,8424.22,0,0,1,0,5,0,0,fictional
txn-00912,2025-04-26 00:00:00+00:00,customer-047,1515.95,0,1,0,3,3,1,0,fictional
txn-00913,2025-04-26 03:00:00+00:00,customer-048,991.98,1,0,0,1,3,1,0,fictional
txn-00914,2025-04-26 06:00:00+00:00,customer-049,1387.59,1,0,0,0,2,0,0,fictional
txn-00915,2025-04-26 09:00:00+00:00,customer-050,3077.74,1,0,0,0,1,0,0,fictional
txn-00916,2025-04-26 12:00:00+00:00,customer-051,1542.02,0,0,0,3,1,0,0,fictional
txn-00917,2025-04-26 15:00:00+00:00,customer-052,2263.44,0,0,0,1,1,0,0,fictional
txn-00918,2025-04-26 18:00:00+00:00,customer-053,6434.47,0,0,0,1,2,0,0,fictional
txn-00919,2025-04-26 21:00:00+00:00,customer-054,715.53,1,1,0,1,6,0,1,fictional
txn-00920,2025-04-27 00:00:00+00:00,customer-055,5922.26,1,0,0,1,6,1,0,fictional
txn-00921,2025-04-27 03:00:00+00:00,customer-056,3236.63,1,0,0,2,2,1,0,fictional
txn-00922,2025-04-27 06:00:00+00:00,customer-057,1452.25,0,0,0,1,1,0,0,fictional
txn-00923,2025-04-27 09:00:00+00:00,customer-058,1103.68,0,0,0,0,3,0,0,fictional
txn-00924,2025-04-27 12:00:00+00:00,customer-059,5985.52,1,0,0,2,6,0,0,fictional
txn-00925,2025-04-27 15:00:00+00:00,customer-060,9167.85,0,0,0,1,2,0,0,fictional
txn-00926,2025-04-27 18:00:00+00:00,customer-061,1820.96,0,0,0,2,1,0,0,fictional
txn-00927,2025-04-27 21:00:00+00:00,customer-062,35417.34,0,0,0,1,1,0,0,fictional
txn-00928,2025-04-28 00:00:00+00:00,customer-063,3031.14,0,0,0,1,3,1,0,fictional
txn-00929,2025-04-28 03:00:00+00:00,customer-064,312.04,0,0,0,0,5,1,0,fictional
txn-00930,2025-04-28 06:00:00+00:00,customer-065,1326.85,1,0,0,2,3,0,0,fictional
txn-00931,2025-04-28 09:00:00+00:00,customer-066,766.96,0,0,0,0,4,0,0,fictional
txn-00932,2025-04-28 12:00:00+00:00,customer-067,2322.17,0,1,0,0,3,0,0,fictional
txn-00933,2025-04-28 15:00:00+00:00,customer-068,1887.02,0,0,0,1,5,0,0,fictional
txn-00934,2025-04-28 18:00:00+00:00,customer-069,616.2,0,0,0,0,1,0,0,fictional
txn-00935,2025-04-28 21:00:00+00:00,customer-070,2892.54,1,1,0,0,7,0,0,fictional
txn-00936,2025-04-29 00:00:00+00:00,customer-071,7442.04,0,1,0,1,4,1,0,fictional
txn-00937,2025-04-29 03:00:00+00:00,customer-072,18084.81,0,0,0,1,2,1,0,fictional
txn-00938,2025-04-29 06:00:00+00:00,customer-073,26965.08,1,0,1,0,5,0,1,fictional
txn-00939,2025-04-29 09:00:00+00:00,customer-074,5665.5,0,0,0,1,4,0,0,fictional
txn-00940,2025-04-29 12:00:00+00:00,customer-075,3119.08,0,0,0,1,0,0,0,fictional
txn-00941,2025-04-29 15:00:00+00:00,customer-076,1549.62,0,1,0,0,2,0,0,fictional
txn-00942,2025-04-29 18:00:00+00:00,customer-077,2043.07,0,0,0,1,4,0,0,fictional
txn-00943,2025-04-29 21:00:00+00:00,customer-078,1244.48,1,0,0,1,4,0,0,fictional
txn-00944,2025-04-30 00:00:00+00:00,customer-079,44667.31,1,0,0,2,4,1,1,fictional
txn-00945,2025-04-30 03:00:00+00:00,customer-080,13966.35,0,0,0,0,2,1,0,fictional
txn-00946,2025-04-30 06:00:00+00:00,customer-081,8545.66,0,0,0,0,2,0,0,fictional
txn-00947,2025-04-30 09:00:00+00:00,customer-082,34273.47,0,0,0,0,4,0,0,fictional
txn-00948,2025-04-30 12:00:00+00:00,customer-083,424.03,0,0,0,1,3,0,0,fictional
txn-00949,2025-04-30 15:00:00+00:00,customer-084,3600.89,0,0,0,0,3,0,0,fictional
txn-00950,2025-04-30 18:00:00+00:00,customer-085,26527.23,0,0,0,2,4,0,0,fictional
txn-00951,2025-04-30 21:00:00+00:00,customer-086,4107.65,0,0,0,0,2,0,0,fictional
txn-00952,2025-05-01 00:00:00+00:00,customer-087,4303.69,0,0,0,2,2,1,0,fictional
txn-00953,2025-05-01 03:00:00+00:00,customer-088,12509.47,0,0,0,1,3,1,0,fictional
txn-00954,2025-05-01 06:00:00+00:00,customer-089,151563.56,0,1,0,0,3,0,1,fictional
txn-00955,2025-05-01 09:00:00+00:00,customer-090,8661.27,0,0,0,1,3,0,0,fictional
txn-00956,2025-05-01 12:00:00+00:00,customer-091,2340.09,0,0,0,2,4,0,0,fictional
txn-00957,2025-05-01 15:00:00+00:00,customer-092,1416.52,0,1,0,0,1,0,0,fictional
txn-00958,2025-05-01 18:00:00+00:00,customer-093,11643.93,1,0,0,1,3,0,0,fictional
txn-00959,2025-05-01 21:00:00+00:00,customer-094,68799.24,0,0,0,0,0,0,0,fictional
txn-00960,2025-05-02 00:00:00+00:00,customer-095,1365.17,0,0,0,0,3,1,0,fictional
txn-00961,2025-05-02 03:00:00+00:00,customer-096,1902.3,0,1,0,0,3,1,0,fictional
txn-00962,2025-05-02 06:00:00+00:00,customer-097,3565.93,0,0,0,0,3,0,0,fictional
txn-00963,2025-05-02 09:00:00+00:00,customer-098,713.95,0,0,1,3,4,0,0,fictional
txn-00964,2025-05-02 12:00:00+00:00,customer-099,13745.4,0,0,0,0,4,0,0,fictional
txn-00965,2025-05-02 15:00:00+00:00,customer-100,456.34,0,0,0,2,4,0,0,fictional
txn-00966,2025-05-02 18:00:00+00:00,customer-101,6286.14,1,0,0,2,5,0,0,fictional
txn-00967,2025-05-02 21:00:00+00:00,customer-102,13762.46,0,0,0,2,1,0,0,fictional
txn-00968,2025-05-03 00:00:00+00:00,customer-103,829.13,0,0,0,0,2,1,0,fictional
txn-00969,2025-05-03 03:00:00+00:00,customer-104,3669.89,0,0,0,2,1,1,0,fictional
txn-00970,2025-05-03 06:00:00+00:00,customer-105,1209.33,0,0,0,1,2,0,0,fictional
txn-00971,2025-05-03 09:00:00+00:00,customer-106,6506.16,1,0,0,0,4,0,0,fictional
txn-00972,2025-05-03 12:00:00+00:00,customer-107,3033.46,0,0,0,1,2,0,0,fictional
txn-00973,2025-05-03 15:00:00+00:00,customer-108,332.99,0,0,0,3,0,0,0,fictional
txn-00974,2025-05-03 18:00:00+00:00,customer-109,549.05,0,0,0,1,2,0,0,fictional
txn-00975,2025-05-03 21:00:00+00:00,customer-110,7100.85,1,1,0,1,4,0,1,fictional
txn-00976,2025-05-04 00:00:00+00:00,customer-111,2949.53,0,0,0,1,2,1,0,fictional
txn-00977,2025-05-04 03:00:00+00:00,customer-112,5163.46,0,0,1,0,1,1,0,fictional
txn-00978,2025-05-04 06:00:00+00:00,customer-113,360.5,0,0,0,0,1,0,0,fictional
txn-00979,2025-05-04 09:00:00+00:00,customer-114,8891.12,1,0,0,0,4,0,0,fictional
txn-00980,2025-05-04 12:00:00+00:00,customer-115,6692.5,1,0,1,0,5,0,0,fictional
txn-00981,2025-05-04 15:00:00+00:00,customer-116,1207.65,0,0,0,2,2,0,0,fictional
txn-00982,2025-05-04 18:00:00+00:00,customer-117,8572.23,0,0,0,0,5,0,0,fictional
txn-00983,2025-05-04 21:00:00+00:00,customer-118,432.64,0,0,0,1,2,0,0,fictional
txn-00984,2025-05-05 00:00:00+00:00,customer-119,769.38,0,0,0,2,1,1,0,fictional
txn-00985,2025-05-05 03:00:00+00:00,customer-120,1257.43,0,0,0,1,1,1,0,fictional
txn-00986,2025-05-05 06:00:00+00:00,customer-121,1165.55,1,0,0,3,4,0,0,fictional
txn-00987,2025-05-05 09:00:00+00:00,customer-122,84450.78,0,1,0,0,2,0,1,fictional
txn-00988,2025-05-05 12:00:00+00:00,customer-123,28947.91,0,0,1,1,2,0,0,fictional
txn-00989,2025-05-05 15:00:00+00:00,customer-124,1119.76,0,0,0,0,1,0,0,fictional
txn-00990,2025-05-05 18:00:00+00:00,customer-125,10838.23,1,1,0,1,5,0,1,fictional
txn-00991,2025-05-05 21:00:00+00:00,customer-126,36960.81,0,0,0,0,1,0,0,fictional
txn-00992,2025-05-06 00:00:00+00:00,customer-127,7773.78,0,0,0,0,1,1,0,fictional
txn-00993,2025-05-06 03:00:00+00:00,customer-128,12542.92,0,1,0,1,2,1,0,fictional
txn-00994,2025-05-06 06:00:00+00:00,customer-129,14181.68,0,0,0,0,0,0,0,fictional
txn-00995,2025-05-06 09:00:00+00:00,customer-130,3531.96,0,0,0,0,2,0,0,fictional
txn-00996,2025-05-06 12:00:00+00:00,customer-131,914.44,0,0,0,0,5,0,0,fictional
txn-00997,2025-05-06 15:00:00+00:00,customer-132,5587.07,1,0,0,1,4,0,0,fictional
txn-00998,2025-05-06 18:00:00+00:00,customer-133,1720.62,0,1,0,0,3,0,0,fictional
txn-00999,2025-05-06 21:00:00+00:00,customer-134,2466.79,0,0,0,1,5,0,0,fictional
txn-01000,2025-05-07 00:00:00+00:00,customer-135,270.24,1,0,0,0,4,1,0,fictional
txn-01001,2025-05-07 03:00:00+00:00,customer-136,2278.92,0,0,0,1,4,1,0,fictional
txn-01002,2025-05-07 06:00:00+00:00,customer-137,1961.74,1,0,0,1,3,0,0,fictional
txn-01003,2025-05-07 09:00:00+00:00,customer-138,12970.67,0,0,0,0,5,0,0,fictional
txn-01004,2025-05-07 12:00:00+00:00,customer-139,2062.85,0,0,0,0,2,0,0,fictional
txn-01005,2025-05-07 15:00:00+00:00,customer-140,319.03,0,1,0,1,4,0,0,fictional
txn-01006,2025-05-07 18:00:00+00:00,customer-141,22164.67,0,0,0,1,2,0,0,fictional
txn-01007,2025-05-07 21:00:00+00:00,customer-142,360.3,0,0,0,0,3,0,0,fictional
txn-01008,2025-05-08 00:00:00+00:00,customer-143,248.14,1,0,0,1,2,1,0,fictional
txn-01009,2025-05-08 03:00:00+00:00,customer-144,18862.68,0,0,0,1,6,1,0,fictional
txn-01010,2025-05-08 06:00:00+00:00,customer-145,4694.56,0,1,0,1,2,0,0,fictional
txn-01011,2025-05-08 09:00:00+00:00,customer-146,5715.25,1,1,0,0,5,0,0,fictional
txn-01012,2025-05-08 12:00:00+00:00,customer-147,13805.49,0,0,0,0,2,0,0,fictional
txn-01013,2025-05-08 15:00:00+00:00,customer-148,1954.78,0,0,0,0,1,0,0,fictional
txn-01014,2025-05-08 18:00:00+00:00,customer-149,1865.57,1,1,0,0,3,0,0,fictional
txn-01015,2025-05-08 21:00:00+00:00,customer-150,5377.98,0,0,0,0,3,0,0,fictional
txn-01016,2025-05-09 00:00:00+00:00,customer-151,66006.24,0,0,0,2,1,1,0,fictional
txn-01017,2025-05-09 03:00:00+00:00,customer-152,2388.14,0,0,0,2,3,1,0,fictional
txn-01018,2025-05-09 06:00:00+00:00,customer-153,8826.83,0,0,0,2,1,0,0,fictional
txn-01019,2025-05-09 09:00:00+00:00,customer-154,4087.3,1,0,0,1,3,0,0,fictional
txn-01020,2025-05-09 12:00:00+00:00,customer-155,401.21,0,0,0,2,1,0,0,fictional
txn-01021,2025-05-09 15:00:00+00:00,customer-156,4796.06,0,0,0,2,2,0,0,fictional
txn-01022,2025-05-09 18:00:00+00:00,customer-157,728.98,0,0,0,1,2,0,0,fictional
txn-01023,2025-05-09 21:00:00+00:00,customer-158,2636.69,0,0,0,1,3,0,0,fictional
txn-01024,2025-05-10 00:00:00+00:00,customer-159,5450.49,0,1,0,1,3,1,0,fictional
txn-01025,2025-05-10 03:00:00+00:00,customer-160,2545.82,1,0,0,2,3,1,0,fictional
txn-01026,2025-05-10 06:00:00+00:00,customer-161,6536.01,0,0,0,0,3,0,0,fictional
txn-01027,2025-05-10 09:00:00+00:00,customer-162,464.97,1,0,0,1,4,0,0,fictional
txn-01028,2025-05-10 12:00:00+00:00,customer-163,1253.57,1,0,0,1,3,0,0,fictional
txn-01029,2025-05-10 15:00:00+00:00,customer-164,5839.22,0,0,0,0,2,0,0,fictional
txn-01030,2025-05-10 18:00:00+00:00,customer-165,1190.99,0,0,0,1,5,0,0,fictional
txn-01031,2025-05-10 21:00:00+00:00,customer-166,2584.97,0,0,0,0,2,0,0,fictional
txn-01032,2025-05-11 00:00:00+00:00,customer-167,658.93,0,1,0,1,4,1,0,fictional
txn-01033,2025-05-11 03:00:00+00:00,customer-168,14795.95,0,0,0,0,0,1,0,fictional
txn-01034,2025-05-11 06:00:00+00:00,customer-169,1429.17,0,0,0,1,1,0,0,fictional
txn-01035,2025-05-11 09:00:00+00:00,customer-170,979.64,0,0,0,0,2,0,0,fictional
txn-01036,2025-05-11 12:00:00+00:00,customer-171,2308.89,1,0,0,0,10,0,0,fictional
txn-01037,2025-05-11 15:00:00+00:00,customer-172,2436.07,0,0,0,0,2,0,0,fictional
txn-01038,2025-05-11 18:00:00+00:00,customer-000,11406.38,1,0,0,1,4,0,0,fictional
txn-01039,2025-05-11 21:00:00+00:00,customer-001,1988.73,0,0,0,0,2,0,0,fictional
txn-01040,2025-05-12 00:00:00+00:00,customer-002,4393.33,1,1,0,0,6,1,0,fictional
txn-01041,2025-05-12 03:00:00+00:00,customer-003,426.65,1,0,0,1,3,1,0,fictional
txn-01042,2025-05-12 06:00:00+00:00,customer-004,5991.59,0,0,0,0,4,0,0,fictional
txn-01043,2025-05-12 09:00:00+00:00,customer-005,1540.64,0,0,0,1,5,0,0,fictional
txn-01044,2025-05-12 12:00:00+00:00,customer-006,140513.34,0,1,0,0,3,0,1,fictional
txn-01045,2025-05-12 15:00:00+00:00,customer-007,1555.51,0,0,0,0,4,0,0,fictional
txn-01046,2025-05-12 18:00:00+00:00,customer-008,1402.73,1,0,0,0,5,0,0,fictional
txn-01047,2025-05-12 21:00:00+00:00,customer-009,10230.4,0,1,0,3,1,0,0,fictional
txn-01048,2025-05-13 00:00:00+00:00,customer-010,6859.65,0,1,0,0,2,1,0,fictional
txn-01049,2025-05-13 03:00:00+00:00,customer-011,2530.25,0,0,0,0,1,1,0,fictional
txn-01050,2025-05-13 06:00:00+00:00,customer-012,15197.13,0,0,0,1,0,0,0,fictional
txn-01051,2025-05-13 09:00:00+00:00,customer-013,15252.31,0,0,0,0,0,0,0,fictional
txn-01052,2025-05-13 12:00:00+00:00,customer-014,822.0,0,1,0,0,4,0,0,fictional
txn-01053,2025-05-13 15:00:00+00:00,customer-015,6505.68,0,0,0,1,1,0,0,fictional
txn-01054,2025-05-13 18:00:00+00:00,customer-016,2302.09,0,1,0,1,3,0,0,fictional
txn-01055,2025-05-13 21:00:00+00:00,customer-017,1801.9,0,0,1,0,1,0,0,fictional
txn-01056,2025-05-14 00:00:00+00:00,customer-018,955.91,0,0,0,0,3,1,0,fictional
txn-01057,2025-05-14 03:00:00+00:00,customer-019,4814.31,0,0,0,1,3,1,0,fictional
txn-01058,2025-05-14 06:00:00+00:00,customer-020,4300.24,0,0,0,2,2,0,0,fictional
txn-01059,2025-05-14 09:00:00+00:00,customer-021,2760.45,0,1,0,1,3,0,0,fictional
txn-01060,2025-05-14 12:00:00+00:00,customer-022,5966.9,0,1,0,2,2,0,0,fictional
txn-01061,2025-05-14 15:00:00+00:00,customer-023,17530.82,0,0,0,0,3,0,0,fictional
txn-01062,2025-05-14 18:00:00+00:00,customer-024,11418.25,0,0,0,1,3,0,0,fictional
txn-01063,2025-05-14 21:00:00+00:00,customer-025,4061.19,1,0,0,1,5,0,0,fictional
txn-01064,2025-05-15 00:00:00+00:00,customer-026,1359.71,0,0,1,1,3,1,0,fictional
txn-01065,2025-05-15 03:00:00+00:00,customer-027,2032.68,0,0,0,2,1,1,0,fictional
txn-01066,2025-05-15 06:00:00+00:00,customer-028,3959.22,0,0,0,2,3,0,0,fictional
txn-01067,2025-05-15 09:00:00+00:00,customer-029,1372.24,0,0,0,3,4,0,0,fictional
txn-01068,2025-05-15 12:00:00+00:00,customer-030,1702.05,0,0,0,0,5,0,0,fictional
txn-01069,2025-05-15 15:00:00+00:00,customer-031,401.37,1,0,0,0,5,0,0,fictional
txn-01070,2025-05-15 18:00:00+00:00,customer-032,571.04,0,0,0,2,1,0,0,fictional
txn-01071,2025-05-15 21:00:00+00:00,customer-033,474.95,0,1,0,0,4,0,0,fictional
txn-01072,2025-05-16 00:00:00+00:00,customer-034,11801.63,0,1,0,2,4,1,0,fictional
txn-01073,2025-05-16 03:00:00+00:00,customer-035,4869.38,1,1,0,2,3,1,0,fictional
txn-01074,2025-05-16 06:00:00+00:00,customer-036,627.93,1,0,0,1,5,0,0,fictional
txn-01075,2025-05-16 09:00:00+00:00,customer-037,6058.51,0,0,0,0,1,0,0,fictional
txn-01076,2025-05-16 12:00:00+00:00,customer-038,2299.62,0,0,0,1,1,0,0,fictional
txn-01077,2025-05-16 15:00:00+00:00,customer-039,471.23,0,1,0,0,3,0,0,fictional
txn-01078,2025-05-16 18:00:00+00:00,customer-040,1737.29,0,0,0,1,2,0,0,fictional
txn-01079,2025-05-16 21:00:00+00:00,customer-041,1646.41,0,0,0,2,2,0,0,fictional
txn-01080,2025-05-17 00:00:00+00:00,customer-042,751.26,0,0,1,1,3,1,0,fictional
txn-01081,2025-05-17 03:00:00+00:00,customer-043,1115.67,0,1,0,0,4,1,0,fictional
txn-01082,2025-05-17 06:00:00+00:00,customer-044,995.45,0,0,0,1,1,0,0,fictional
txn-01083,2025-05-17 09:00:00+00:00,customer-045,3118.74,0,1,1,1,3,0,0,fictional
txn-01084,2025-05-17 12:00:00+00:00,customer-046,8541.62,0,1,0,3,4,0,0,fictional
txn-01085,2025-05-17 15:00:00+00:00,customer-047,3128.18,0,0,1,1,1,0,0,fictional
txn-01086,2025-05-17 18:00:00+00:00,customer-048,684.6,0,1,0,0,4,0,0,fictional
txn-01087,2025-05-17 21:00:00+00:00,customer-049,6403.74,1,0,0,1,4,0,0,fictional
txn-01088,2025-05-18 00:00:00+00:00,customer-050,22104.99,0,0,0,1,1,1,0,fictional
txn-01089,2025-05-18 03:00:00+00:00,customer-051,5028.04,0,0,0,0,4,1,0,fictional
txn-01090,2025-05-18 06:00:00+00:00,customer-052,6749.72,1,0,1,1,3,0,0,fictional
txn-01091,2025-05-18 09:00:00+00:00,customer-053,2014.85,0,1,1,0,2,0,0,fictional
txn-01092,2025-05-18 12:00:00+00:00,customer-054,1772.02,0,0,0,0,2,0,0,fictional
txn-01093,2025-05-18 15:00:00+00:00,customer-055,21922.3,1,0,0,0,3,0,0,fictional
