date,ticker,decision_time,text_available_at,revised_available_at,return_start_at,return_end_at,text_signal,revised_text_signal,latent_regime,next_return,close
2024-09-23,ACME,2024-09-23 16:00:00+00:00,2024-09-23 15:58:00+00:00,2024-09-24 12:00:00+00:00,2024-09-23 16:01:00+00:00,2024-09-24 16:00:00+00:00,0.250651,-0.642302,expansion,-0.02129196,81.2063
2024-09-24,ACME,2024-09-24 16:00:00+00:00,2024-09-24 15:58:00+00:00,2024-09-25 12:00:00+00:00,2024-09-24 16:01:00+00:00,2024-09-25 16:00:00+00:00,0.748213,0.993212,expansion,0.0091358,81.9482
2024-09-25,ACME,2024-09-25 16:00:00+00:00,2024-09-25 15:58:00+00:00,2024-09-26 12:00:00+00:00,2024-09-25 16:01:00+00:00,2024-09-26 16:00:00+00:00,0.792518,1.236658,expansion,0.00748031,82.5612
2024-09-26,ACME,2024-09-26 16:00:00+00:00,2024-09-26 15:58:00+00:00,2024-09-27 12:00:00+00:00,2024-09-26 16:01:00+00:00,2024-09-27 16:00:00+00:00,2.171288,2.285363,expansion,0.00288748,82.7996
2024-09-27,ACME,2024-09-27 16:00:00+00:00,2024-09-27 15:58:00+00:00,2024-09-28 12:00:00+00:00,2024-09-27 16:01:00+00:00,2024-09-30 16:00:00+00:00,1.717635,2.467892,expansion,0.01360407,83.926
2024-09-30,ACME,2024-09-30 16:00:00+00:00,2024-09-30 15:58:00+00:00,2024-10-01 12:00:00+00:00,2024-09-30 16:01:00+00:00,2024-10-01 16:00:00+00:00,2.452545,2.464247,expansion,-0.00180601,83.7744
2024-10-01,ACME,2024-10-01 16:00:00+00:00,2024-10-01 15:58:00+00:00,2024-10-02 12:00:00+00:00,2024-10-01 16:01:00+00:00,2024-10-02 16:00:00+00:00,1.947177,2.175457,expansion,-0.00235018,83.5775
2024-10-02,ACME,2024-10-02 16:00:00+00:00,2024-10-02 15:58:00+00:00,2024-10-03 12:00:00+00:00,2024-10-02 16:01:00+00:00,2024-10-03 16:00:00+00:00,2.484394,2.680638,expansion,0.0030483,83.8323
2024-10-03,ACME,2024-10-03 16:00:00+00:00,2024-10-03 15:58:00+00:00,2024-10-04 12:00:00+00:00,2024-10-03 16:01:00+00:00,2024-10-04 16:00:00+00:00,1.576664,1.284522,expansion,-0.00208736,83.6573
2024-10-04,ACME,2024-10-04 16:00:00+00:00,2024-10-04 15:58:00+00:00,2024-10-05 12:00:00+00:00,2024-10-04 16:01:00+00:00,2024-10-07 16:00:00+00:00,2.950642,3.250993,expansion,0.00936326,84.4406
2024-10-07,ACME,2024-10-07 16:00:00+00:00,2024-10-07 15:58:00+00:00,2024-10-08 12:00:00+00:00,2024-10-07 16:01:00+00:00,2024-10-08 16:00:00+00:00,1.897556,1.706905,expansion,-0.00608228,83.927
2024-10-08,ACME,2024-10-08 16:00:00+00:00,2024-10-08 15:58:00+00:00,2024-10-09 12:00:00+00:00,2024-10-08 16:01:00+00:00,2024-10-09 16:00:00+00:00,1.594135,1.982258,expansion,0.01150892,84.8929
2024-10-09,ACME,2024-10-09 16:00:00+00:00,2024-10-09 15:58:00+00:00,2024-10-10 12:00:00+00:00,2024-10-09 16:01:00+00:00,2024-10-10 16:00:00+00:00,2.160587,1.585846,expansion,-0.01218207,83.8588
2024-10-10,ACME,2024-10-10 16:00:00+00:00,2024-10-10 15:58:00+00:00,2024-10-11 12:00:00+00:00,2024-10-10 16:01:00+00:00,2024-10-11 16:00:00+00:00,1.880212,2.015987,expansion,0.00468877,84.252
2024-10-11,ACME,2024-10-11 16:00:00+00:00,2024-10-11 15:58:00+00:00,2024-10-12 12:00:00+00:00,2024-10-11 16:01:00+00:00,2024-10-14 16:00:00+00:00,2.481101,2.428687,expansion,0.00206196,84.4257
2024-10-14,ACME,2024-10-14 16:00:00+00:00,2024-10-14 15:58:00+00:00,2024-10-15 12:00:00+00:00,2024-10-14 16:01:00+00:00,2024-10-15 16:00:00+00:00,1.246503,2.156584,expansion,0.02740926,86.7397
2024-10-15,ACME,2024-10-15 16:00:00+00:00,2024-10-15 15:58:00+00:00,2024-10-16 12:00:00+00:00,2024-10-15 16:01:00+00:00,2024-10-16 16:00:00+00:00,0.58215,0.472091,normal,0.0001203,86.7502
2024-10-16,ACME,2024-10-16 16:00:00+00:00,2024-10-16 15:58:00+00:00,2024-10-17 12:00:00+00:00,2024-10-16 16:01:00+00:00,2024-10-17 16:00:00+00:00,1.273681,1.038204,normal,-0.00083709,86.6776
2024-10-17,ACME,2024-10-17 16:00:00+00:00,2024-10-17 15:58:00+00:00,2024-10-18 12:00:00+00:00,2024-10-17 16:01:00+00:00,2024-10-18 16:00:00+00:00,0.051042,-0.915344,normal,-0.02230408,84.7443
2024-10-18,ACME,2024-10-18 16:00:00+00:00,2024-10-18 15:58:00+00:00,2024-10-19 12:00:00+00:00,2024-10-18 16:01:00+00:00,2024-10-21 16:00:00+00:00,0.668536,0.541625,normal,-0.00043242,84.7076
2024-10-21,ACME,2024-10-21 16:00:00+00:00,2024-10-21 15:58:00+00:00,2024-10-22 12:00:00+00:00,2024-10-21 16:01:00+00:00,2024-10-22 16:00:00+00:00,-0.247267,0.40114,normal,0.00962829,85.5232
2024-10-22,ACME,2024-10-22 16:00:00+00:00,2024-10-22 15:58:00+00:00,2024-10-23 12:00:00+00:00,2024-10-22 16:01:00+00:00,2024-10-23 16:00:00+00:00,-1.080703,-1.645771,stress,-0.01346365,84.3718
2024-10-23,ACME,2024-10-23 16:00:00+00:00,2024-10-23 15:58:00+00:00,2024-10-24 12:00:00+00:00,2024-10-23 16:01:00+00:00,2024-10-24 16:00:00+00:00,-0.69798,-0.706153,normal,0.00185345,84.5282
2024-10-24,ACME,2024-10-24 16:00:00+00:00,2024-10-24 15:58:00+00:00,2024-10-25 12:00:00+00:00,2024-10-24 16:01:00+00:00,2024-10-25 16:00:00+00:00,-0.615043,-0.177975,stress,0.0134172,85.6623
2024-10-25,ACME,2024-10-25 16:00:00+00:00,2024-10-25 15:58:00+00:00,2024-10-26 12:00:00+00:00,2024-10-25 16:01:00+00:00,2024-10-28 16:00:00+00:00,0.642073,1.068753,normal,0.00690138,86.2535
2024-10-28,ACME,2024-10-28 16:00:00+00:00,2024-10-28 15:58:00+00:00,2024-10-29 12:00:00+00:00,2024-10-28 16:01:00+00:00,2024-10-29 16:00:00+00:00,0.601236,0.608374,normal,-0.00572636,85.7596
2024-10-29,ACME,2024-10-29 16:00:00+00:00,2024-10-29 15:58:00+00:00,2024-10-30 12:00:00+00:00,2024-10-29 16:01:00+00:00,2024-10-30 16:00:00+00:00,-0.573801,-1.219211,normal,-0.0138007,84.576
2024-10-30,ACME,2024-10-30 16:00:00+00:00,2024-10-30 15:58:00+00:00,2024-10-31 12:00:00+00:00,2024-10-30 16:01:00+00:00,2024-10-31 16:00:00+00:00,-0.94943,-1.072509,normal,-0.00244079,84.3696
2024-10-31,ACME,2024-10-31 16:00:00+00:00,2024-10-31 15:58:00+00:00,2024-11-01 12:00:00+00:00,2024-10-31 16:01:00+00:00,2024-11-01 16:00:00+00:00,-0.906298,-0.911055,stress,0.00030057,84.3949
2024-11-01,ACME,2024-11-01 16:00:00+00:00,2024-11-01 15:58:00+00:00,2024-11-02 12:00:00+00:00,2024-11-01 16:01:00+00:00,2024-11-04 16:00:00+00:00,-0.930876,-1.183191,normal,-0.01040061,83.5172
2024-11-04,ACME,2024-11-04 16:00:00+00:00,2024-11-04 15:58:00+00:00,2024-11-05 12:00:00+00:00,2024-11-04 16:01:00+00:00,2024-11-05 16:00:00+00:00,-0.660751,-0.422176,stress,0.00259671,83.7341
2024-11-05,ACME,2024-11-05 16:00:00+00:00,2024-11-05 15:58:00+00:00,2024-11-06 12:00:00+00:00,2024-11-05 16:01:00+00:00,2024-11-06 16:00:00+00:00,0.176116,0.000289,normal,-0.00260049,83.5163
2024-11-06,ACME,2024-11-06 16:00:00+00:00,2024-11-06 15:58:00+00:00,2024-11-07 12:00:00+00:00,2024-11-06 16:01:00+00:00,2024-11-07 16:00:00+00:00,1.467309,1.902907,expansion,0.00541039,83.9682
2024-11-07,ACME,2024-11-07 16:00:00+00:00,2024-11-07 15:58:00+00:00,2024-11-08 12:00:00+00:00,2024-11-07 16:01:00+00:00,2024-11-08 16:00:00+00:00,1.23715,0.837614,expansion,-0.00256534,83.7528
2024-11-08,ACME,2024-11-08 16:00:00+00:00,2024-11-08 15:58:00+00:00,2024-11-09 12:00:00+00:00,2024-11-08 16:01:00+00:00,2024-11-11 16:00:00+00:00,1.73068,1.769808,expansion,0.00285843,83.9922
2024-11-11,ACME,2024-11-11 16:00:00+00:00,2024-11-11 15:58:00+00:00,2024-11-12 12:00:00+00:00,2024-11-11 16:01:00+00:00,2024-11-12 16:00:00+00:00,0.75663,0.5348,expansion,-0.00522563,83.5532
2024-11-12,ACME,2024-11-12 16:00:00+00:00,2024-11-12 15:58:00+00:00,2024-11-13 12:00:00+00:00,2024-11-12 16:01:00+00:00,2024-11-13 16:00:00+00:00,0.703045,0.201474,normal,-0.01013167,82.7067
2024-11-13,ACME,2024-11-13 16:00:00+00:00,2024-11-13 15:58:00+00:00,2024-11-14 12:00:00+00:00,2024-11-13 16:01:00+00:00,2024-11-14 16:00:00+00:00,-0.285512,0.373757,expansion,0.01181793,83.6841
2024-11-14,ACME,2024-11-14 16:00:00+00:00,2024-11-14 15:58:00+00:00,2024-11-15 12:00:00+00:00,2024-11-14 16:01:00+00:00,2024-11-15 16:00:00+00:00,-0.09315,0.592385,normal,0.01621768,85.0413
2024-11-15,ACME,2024-11-15 16:00:00+00:00,2024-11-15 15:58:00+00:00,2024-11-16 12:00:00+00:00,2024-11-15 16:01:00+00:00,2024-11-18 16:00:00+00:00,-0.375222,-0.215921,stress,0.00374271,85.3596
2024-11-18,ACME,2024-11-18 16:00:00+00:00,2024-11-18 15:58:00+00:00,2024-11-19 12:00:00+00:00,2024-11-18 16:01:00+00:00,2024-11-19 16:00:00+00:00,0.023874,0.04694,stress,-0.00291277,85.111
2024-11-19,ACME,2024-11-19 16:00:00+00:00,2024-11-19 15:58:00+00:00,2024-11-20 12:00:00+00:00,2024-11-19 16:01:00+00:00,2024-11-20 16:00:00+00:00,-0.333191,-0.970788,normal,-0.01314549,83.9921
2024-11-20,ACME,2024-11-20 16:00:00+00:00,2024-11-20 15:58:00+00:00,2024-11-21 12:00:00+00:00,2024-11-20 16:01:00+00:00,2024-11-21 16:00:00+00:00,-1.183841,-1.9789,stress,-0.01624183,82.6279
2024-11-21,ACME,2024-11-21 16:00:00+00:00,2024-11-21 15:58:00+00:00,2024-11-22 12:00:00+00:00,2024-11-21 16:01:00+00:00,2024-11-22 16:00:00+00:00,-1.403954,-0.843776,stress,0.00990756,83.4466
2024-11-22,ACME,2024-11-22 16:00:00+00:00,2024-11-22 15:58:00+00:00,2024-11-23 12:00:00+00:00,2024-11-22 16:01:00+00:00,2024-11-25 16:00:00+00:00,-0.078788,-0.489854,normal,-0.00597317,82.9481
2024-11-25,ACME,2024-11-25 16:00:00+00:00,2024-11-25 15:58:00+00:00,2024-11-26 12:00:00+00:00,2024-11-25 16:01:00+00:00,2024-11-26 16:00:00+00:00,-0.377715,-0.423459,normal,-0.00347327,82.66
2024-11-26,ACME,2024-11-26 16:00:00+00:00,2024-11-26 15:58:00+00:00,2024-11-27 12:00:00+00:00,2024-11-26 16:01:00+00:00,2024-11-27 16:00:00+00:00,-1.07607,-1.246498,stress,-0.00407227,82.3234
2024-11-27,ACME,2024-11-27 16:00:00+00:00,2024-11-27 15:58:00+00:00,2024-11-28 12:00:00+00:00,2024-11-27 16:01:00+00:00,2024-11-28 16:00:00+00:00,-0.798982,-0.00064,normal,0.01948808,83.9278
2024-11-28,ACME,2024-11-28 16:00:00+00:00,2024-11-28 15:58:00+00:00,2024-11-29 12:00:00+00:00,2024-11-28 16:01:00+00:00,2024-11-29 16:00:00+00:00,-1.440188,-1.501361,stress,-0.00239206,83.727
2024-11-29,ACME,2024-11-29 16:00:00+00:00,2024-11-29 15:58:00+00:00,2024-11-30 12:00:00+00:00,2024-11-29 16:01:00+00:00,2024-12-02 16:00:00+00:00,-0.540689,-1.070972,stress,-0.01084175,82.8192
2024-12-02,ACME,2024-12-02 16:00:00+00:00,2024-12-02 15:58:00+00:00,2024-12-03 12:00:00+00:00,2024-12-02 16:01:00+00:00,2024-12-03 16:00:00+00:00,0.205103,-0.969898,normal,-0.02267908,80.941
2024-12-03,ACME,2024-12-03 16:00:00+00:00,2024-12-03 15:58:00+00:00,2024-12-04 12:00:00+00:00,2024-12-03 16:01:00+00:00,2024-12-04 16:00:00+00:00,-0.441993,-0.854741,normal,-0.01254727,79.9254
2024-12-04,ACME,2024-12-04 16:00:00+00:00,2024-12-04 15:58:00+00:00,2024-12-05 12:00:00+00:00,2024-12-04 16:01:00+00:00,2024-12-05 16:00:00+00:00,-0.575072,-0.778454,normal,-0.00323797,79.6666
2024-12-05,ACME,2024-12-05 16:00:00+00:00,2024-12-05 15:58:00+00:00,2024-12-06 12:00:00+00:00,2024-12-05 16:01:00+00:00,2024-12-06 16:00:00+00:00,0.558175,0.232038,normal,-0.0048309,79.2817
2024-12-06,ACME,2024-12-06 16:00:00+00:00,2024-12-06 15:58:00+00:00,2024-12-07 12:00:00+00:00,2024-12-06 16:01:00+00:00,2024-12-09 16:00:00+00:00,1.34241,1.701467,expansion,0.00655549,79.8015
2024-12-09,ACME,2024-12-09 16:00:00+00:00,2024-12-09 15:58:00+00:00,2024-12-10 12:00:00+00:00,2024-12-09 16:01:00+00:00,2024-12-10 16:00:00+00:00,1.369527,0.052578,expansion,-0.03039725,77.3757
2024-12-10,ACME,2024-12-10 16:00:00+00:00,2024-12-10 15:58:00+00:00,2024-12-11 12:00:00+00:00,2024-12-10 16:01:00+00:00,2024-12-11 16:00:00+00:00,1.614842,1.972588,expansion,0.0052467,77.7817
2024-12-11,ACME,2024-12-11 16:00:00+00:00,2024-12-11 15:58:00+00:00,2024-12-12 12:00:00+00:00,2024-12-11 16:01:00+00:00,2024-12-12 16:00:00+00:00,0.446158,1.005051,normal,0.01089894,78.6294
2024-12-12,ACME,2024-12-12 16:00:00+00:00,2024-12-12 15:58:00+00:00,2024-12-13 12:00:00+00:00,2024-12-12 16:01:00+00:00,2024-12-13 16:00:00+00:00,0.24263,-0.942481,normal,-0.02225383,76.8796
2024-12-13,ACME,2024-12-13 16:00:00+00:00,2024-12-13 15:58:00+00:00,2024-12-14 12:00:00+00:00,2024-12-13 16:01:00+00:00,2024-12-16 16:00:00+00:00,-0.056254,0.930307,normal,0.02039526,78.4476
2024-12-16,ACME,2024-12-16 16:00:00+00:00,2024-12-16 15:58:00+00:00,2024-12-17 12:00:00+00:00,2024-12-16 16:01:00+00:00,2024-12-17 16:00:00+00:00,-0.084715,-0.367451,normal,-0.00171872,78.3128
2024-12-17,ACME,2024-12-17 16:00:00+00:00,2024-12-17 15:58:00+00:00,2024-12-18 12:00:00+00:00,2024-12-17 16:01:00+00:00,2024-12-18 16:00:00+00:00,0.321399,0.352062,normal,0.00357294,78.5926
2024-12-18,ACME,2024-12-18 16:00:00+00:00,2024-12-18 15:58:00+00:00,2024-12-19 12:00:00+00:00,2024-12-18 16:01:00+00:00,2024-12-19 16:00:00+00:00,0.321426,-0.387637,normal,-0.01422,77.475
2024-12-19,ACME,2024-12-19 16:00:00+00:00,2024-12-19 15:58:00+00:00,2024-12-20 12:00:00+00:00,2024-12-19 16:01:00+00:00,2024-12-20 16:00:00+00:00,1.483873,1.681351,expansion,0.00604215,77.9431
2024-12-20,ACME,2024-12-20 16:00:00+00:00,2024-12-20 15:58:00+00:00,2024-12-21 12:00:00+00:00,2024-12-20 16:01:00+00:00,2024-12-23 16:00:00+00:00,1.366365,2.067778,expansion,0.01347896,78.9937
2024-12-23,ACME,2024-12-23 16:00:00+00:00,2024-12-23 15:58:00+00:00,2024-12-24 12:00:00+00:00,2024-12-23 16:01:00+00:00,2024-12-24 16:00:00+00:00,0.910317,0.609986,expansion,-0.00855662,78.3178
2024-12-24,ACME,2024-12-24 16:00:00+00:00,2024-12-24 15:58:00+00:00,2024-12-25 12:00:00+00:00,2024-12-24 16:01:00+00:00,2024-12-25 16:00:00+00:00,0.277752,0.061808,normal,-0.00366453,78.0308
2024-12-25,ACME,2024-12-25 16:00:00+00:00,2024-12-25 15:58:00+00:00,2024-12-26 12:00:00+00:00,2024-12-25 16:01:00+00:00,2024-12-26 16:00:00+00:00,1.288453,1.364201,expansion,0.00588181,78.4897
2024-12-26,ACME,2024-12-26 16:00:00+00:00,2024-12-26 15:58:00+00:00,2024-12-27 12:00:00+00:00,2024-12-26 16:01:00+00:00,2024-12-27 16:00:00+00:00,0.480894,0.346871,normal,0.00036003,78.518
2024-12-27,ACME,2024-12-27 16:00:00+00:00,2024-12-27 15:58:00+00:00,2024-12-28 12:00:00+00:00,2024-12-27 16:01:00+00:00,2024-12-30 16:00:00+00:00,0.90682,1.455315,normal,0.00820888,79.1625
2024-12-30,ACME,2024-12-30 16:00:00+00:00,2024-12-30 15:58:00+00:00,2024-12-31 12:00:00+00:00,2024-12-30 16:01:00+00:00,2024-12-31 16:00:00+00:00,0.337441,0.195875,normal,-0.00055409,79.1187
2024-12-31,ACME,2024-12-31 16:00:00+00:00,2024-12-31 15:58:00+00:00,2025-01-01 12:00:00+00:00,2024-12-31 16:01:00+00:00,2025-01-01 16:00:00+00:00,1.004587,0.740834,expansion,-0.00616542,78.6309
2025-01-01,ACME,2025-01-01 16:00:00+00:00,2025-01-01 15:58:00+00:00,2025-01-02 12:00:00+00:00,2025-01-01 16:01:00+00:00,2025-01-02 16:00:00+00:00,0.544318,0.422536,expansion,-0.00312941,78.3848
2025-01-02,ACME,2025-01-02 16:00:00+00:00,2025-01-02 15:58:00+00:00,2025-01-03 12:00:00+00:00,2025-01-02 16:01:00+00:00,2025-01-03 16:00:00+00:00,1.582931,2.321045,expansion,0.01911349,79.883
2025-01-03,ACME,2025-01-03 16:00:00+00:00,2025-01-03 15:58:00+00:00,2025-01-04 12:00:00+00:00,2025-01-03 16:01:00+00:00,2025-01-06 16:00:00+00:00,0.164775,0.242672,normal,0.00345608,80.1591
2025-01-06,ACME,2025-01-06 16:00:00+00:00,2025-01-06 15:58:00+00:00,2025-01-07 12:00:00+00:00,2025-01-06 16:01:00+00:00,2025-01-07 16:00:00+00:00,0.694838,-0.067885,normal,-0.01463881,78.9857
2025-01-07,ACME,2025-01-07 16:00:00+00:00,2025-01-07 15:58:00+00:00,2025-01-08 12:00:00+00:00,2025-01-07 16:01:00+00:00,2025-01-08 16:00:00+00:00,0.564419,0.619679,expansion,-0.00252649,78.7861
2025-01-08,ACME,2025-01-08 16:00:00+00:00,2025-01-08 15:58:00+00:00,2025-01-09 12:00:00+00:00,2025-01-08 16:01:00+00:00,2025-01-09 16:00:00+00:00,0.953005,0.697744,expansion,-0.004602,78.4235
2025-01-09,ACME,2025-01-09 16:00:00+00:00,2025-01-09 15:58:00+00:00,2025-01-10 12:00:00+00:00,2025-01-09 16:01:00+00:00,2025-01-10 16:00:00+00:00,0.69731,1.021099,normal,0.00748607,79.0106
2025-01-10,ACME,2025-01-10 16:00:00+00:00,2025-01-10 15:58:00+00:00,2025-01-11 12:00:00+00:00,2025-01-10 16:01:00+00:00,2025-01-13 16:00:00+00:00,0.15606,-0.036838,normal,-0.00552855,78.5738
2025-01-13,ACME,2025-01-13 16:00:00+00:00,2025-01-13 15:58:00+00:00,2025-01-14 12:00:00+00:00,2025-01-13 16:01:00+00:00,2025-01-14 16:00:00+00:00,-0.301148,0.518226,normal,0.01914605,80.0782
2025-01-14,ACME,2025-01-14 16:00:00+00:00,2025-01-14 15:58:00+00:00,2025-01-15 12:00:00+00:00,2025-01-14 16:01:00+00:00,2025-01-15 16:00:00+00:00,0.395041,0.634259,normal,0.00826506,80.74
2025-01-15,ACME,2025-01-15 16:00:00+00:00,2025-01-15 15:58:00+00:00,2025-01-16 12:00:00+00:00,2025-01-15 16:01:00+00:00,2025-01-16 16:00:00+00:00,1.001722,1.656071,expansion,0.01125755,81.649
2025-01-16,ACME,2025-01-16 16:00:00+00:00,2025-01-16 15:58:00+00:00,2025-01-17 12:00:00+00:00,2025-01-16 16:01:00+00:00,2025-01-17 16:00:00+00:00,1.095016,-0.129461,expansion,-0.02717788,79.4299
2025-01-17,ACME,2025-01-17 16:00:00+00:00,2025-01-17 15:58:00+00:00,2025-01-18 12:00:00+00:00,2025-01-17 16:01:00+00:00,2025-01-20 16:00:00+00:00,0.270358,0.108003,normal,-0.00656282,78.9086
2025-01-20,ACME,2025-01-20 16:00:00+00:00,2025-01-20 15:58:00+00:00,2025-01-21 12:00:00+00:00,2025-01-20 16:01:00+00:00,2025-01-21 16:00:00+00:00,-0.082845,-0.55826,normal,-0.0050834,78.5075
2025-01-21,ACME,2025-01-21 16:00:00+00:00,2025-01-21 15:58:00+00:00,2025-01-22 12:00:00+00:00,2025-01-21 16:01:00+00:00,2025-01-22 16:00:00+00:00,-0.900776,-1.456947,normal,-0.01215858,77.553
2025-01-22,ACME,2025-01-22 16:00:00+00:00,2025-01-22 15:58:00+00:00,2025-01-23 12:00:00+00:00,2025-01-22 16:01:00+00:00,2025-01-23 16:00:00+00:00,0.817314,1.578021,normal,0.01009335,78.3357
2025-01-23,ACME,2025-01-23 16:00:00+00:00,2025-01-23 15:58:00+00:00,2025-01-24 12:00:00+00:00,2025-01-23 16:01:00+00:00,2025-01-24 16:00:00+00:00,0.598102,0.44209,expansion,-0.00292309,78.1068
2025-01-24,ACME,2025-01-24 16:00:00+00:00,2025-01-24 15:58:00+00:00,2025-01-25 12:00:00+00:00,2025-01-24 16:01:00+00:00,2025-01-27 16:00:00+00:00,2.738159,2.762036,expansion,0.00070573,78.1619
2025-01-27,ACME,2025-01-27 16:00:00+00:00,2025-01-27 15:58:00+00:00,2025-01-28 12:00:00+00:00,2025-01-27 16:01:00+00:00,2025-01-28 16:00:00+00:00,2.105072,2.496213,expansion,0.00857816,78.8324
2025-01-28,ACME,2025-01-28 16:00:00+00:00,2025-01-28 15:58:00+00:00,2025-01-29 12:00:00+00:00,2025-01-28 16:01:00+00:00,2025-01-29 16:00:00+00:00,1.5112,0.314914,expansion,-0.02302349,77.0174
2025-01-29,ACME,2025-01-29 16:00:00+00:00,2025-01-29 15:58:00+00:00,2025-01-30 12:00:00+00:00,2025-01-29 16:01:00+00:00,2025-01-30 16:00:00+00:00,0.956749,1.133423,normal,0.00487874,77.3931
2025-01-30,ACME,2025-01-30 16:00:00+00:00,2025-01-30 15:58:00+00:00,2025-01-31 12:00:00+00:00,2025-01-30 16:01:00+00:00,2025-01-31 16:00:00+00:00,-0.236876,-0.622015,normal,-0.01004718,76.6155
2025-01-31,ACME,2025-01-31 16:00:00+00:00,2025-01-31 15:58:00+00:00,2025-02-01 12:00:00+00:00,2025-01-31 16:01:00+00:00,2025-02-03 16:00:00+00:00,-0.715239,-0.505623,normal,0.0051714,77.0118
2025-02-03,ACME,2025-02-03 16:00:00+00:00,2025-02-03 15:58:00+00:00,2025-02-04 12:00:00+00:00,2025-02-03 16:01:00+00:00,2025-02-04 16:00:00+00:00,-0.276726,0.448518,stress,0.01277836,77.9958
2025-02-04,ACME,2025-02-04 16:00:00+00:00,2025-02-04 15:58:00+00:00,2025-02-05 12:00:00+00:00,2025-02-04 16:01:00+00:00,2025-02-05 16:00:00+00:00,0.555473,0.648431,normal,0.00453473,78.3495
2025-02-05,ACME,2025-02-05 16:00:00+00:00,2025-02-05 15:58:00+00:00,2025-02-06 12:00:00+00:00,2025-02-05 16:01:00+00:00,2025-02-06 16:00:00+00:00,0.834437,1.375876,expansion,0.0164789,79.6406
2025-02-06,ACME,2025-02-06 16:00:00+00:00,2025-02-06 15:58:00+00:00,2025-02-07 12:00:00+00:00,2025-02-06 16:01:00+00:00,2025-02-07 16:00:00+00:00,-0.044636,0.465825,normal,0.01033933,80.4641
2025-02-07,ACME,2025-02-07 16:00:00+00:00,2025-02-07 15:58:00+00:00,2025-02-08 12:00:00+00:00,2025-02-07 16:01:00+00:00,2025-02-10 16:00:00+00:00,0.874785,0.615508,normal,-0.00578027,79.999
2025-02-10,ACME,2025-02-10 16:00:00+00:00,2025-02-10 15:58:00+00:00,2025-02-11 12:00:00+00:00,2025-02-10 16:01:00+00:00,2025-02-11 16:00:00+00:00,0.31979,0.074105,normal,-0.0056409,79.5477
2025-02-11,ACME,2025-02-11 16:00:00+00:00,2025-02-11 15:58:00+00:00,2025-02-12 12:00:00+00:00,2025-02-11 16:01:00+00:00,2025-02-12 16:00:00+00:00,1.502771,2.144717,expansion,0.0170614,80.9049
2025-02-12,ACME,2025-02-12 16:00:00+00:00,2025-02-12 15:58:00+00:00,2025-02-13 12:00:00+00:00,2025-02-12 16:01:00+00:00,2025-02-13 16:00:00+00:00,1.799866,2.178407,expansion,0.00784229,81.5394
2025-02-13,ACME,2025-02-13 16:00:00+00:00,2025-02-13 15:58:00+00:00,2025-02-14 12:00:00+00:00,2025-02-13 16:01:00+00:00,2025-02-14 16:00:00+00:00,2.446379,2.685936,expansion,0.00271839,81.761
2025-02-14,ACME,2025-02-14 16:00:00+00:00,2025-02-14 15:58:00+00:00,2025-02-15 12:00:00+00:00,2025-02-14 16:01:00+00:00,2025-02-17 16:00:00+00:00,1.702661,2.28493,expansion,0.01114541,82.6723
2025-02-17,ACME,2025-02-17 16:00:00+00:00,2025-02-17 15:58:00+00:00,2025-02-18 12:00:00+00:00,2025-02-17 16:01:00+00:00,2025-02-18 16:00:00+00:00,1.455598,2.073867,expansion,0.0117113,83.6405
2025-02-18,ACME,2025-02-18 16:00:00+00:00,2025-02-18 15:58:00+00:00,2025-02-19 12:00:00+00:00,2025-02-18 16:01:00+00:00,2025-02-19 16:00:00+00:00,1.060155,0.947182,expansion,-0.00190783,83.4809
2025-02-19,ACME,2025-02-19 16:00:00+00:00,2025-02-19 15:58:00+00:00,2025-02-20 12:00:00+00:00,2025-02-19 16:01:00+00:00,2025-02-20 16:00:00+00:00,1.152274,0.788518,expansion,-0.0059075,82.9878
2025-02-20,ACME,2025-02-20 16:00:00+00:00,2025-02-20 15:58:00+00:00,2025-02-21 12:00:00+00:00,2025-02-20 16:01:00+00:00,2025-02-21 16:00:00+00:00,1.900507,1.364914,expansion,-0.00743122,82.3711
2025-02-21,ACME,2025-02-21 16:00:00+00:00,2025-02-21 15:58:00+00:00,2025-02-22 12:00:00+00:00,2025-02-21 16:01:00+00:00,2025-02-24 16:00:00+00:00,1.290985,0.981741,expansion,-0.00775304,81.7324
2025-02-24,ACME,2025-02-24 16:00:00+00:00,2025-02-24 15:58:00+00:00,2025-02-25 12:00:00+00:00,2025-02-24 16:01:00+00:00,2025-02-25 16:00:00+00:00,1.470826,1.887749,expansion,0.01036355,82.5795
2025-02-25,ACME,2025-02-25 16:00:00+00:00,2025-02-25 15:58:00+00:00,2025-02-26 12:00:00+00:00,2025-02-25 16:01:00+00:00,2025-02-26 16:00:00+00:00,-0.620067,-0.272086,normal,0.01118793,83.5034
2025-02-26,ACME,2025-02-26 16:00:00+00:00,2025-02-26 15:58:00+00:00,2025-02-27 12:00:00+00:00,2025-02-26 16:01:00+00:00,2025-02-27 16:00:00+00:00,-0.726207,-0.335389,normal,0.00804243,84.1749
2025-02-27,ACME,2025-02-27 16:00:00+00:00,2025-02-27 15:58:00+00:00,2025-02-28 12:00:00+00:00,2025-02-27 16:01:00+00:00,2025-02-28 16:00:00+00:00,-0.881347,-1.046402,normal,-0.00456961,83.7903
